route_id,lng_list,lat_list,aoi_list,tod_list,dow,courier_id
79380,[121.67076],[31.21523],[56431],[1],1.0,2960.0
79381,"[121.66883, 121.66873, 121.66874, 121.66832, 121.66896, 121.66886, 121.66762, 121.66983, 121.66824, 121.65953, 121.65991, 121.69371, 121.66867, 121.66802, 121.66893, 121.66885, 121.66883, 121.66762, 121.66657, 121.66657, 121.66586, 121.6646, 121.66489, 121.65965, 121.66515, 121.66514, 121.6635, 121.66369, 121.66313, 121.66234, 121.66402]","[31.21137, 31.21125, 31.21123, 31.21058, 31.21199, 31.21259, 31.21259, 31.20535, 31.20697, 31.21339, 31.21448, 31.2114, 31.21051, 31.2111, 31.21181, 31.21255, 31.21122, 31.21258, 31.21085, 31.21017, 31.20957, 31.20923, 31.20949, 31.21342, 31.20761, 31.20946, 31.20996, 31.20831, 31.20821, 31.20923, 31.20862]","[7986, 7986, 7986, 7986, 7986, 7986, 7986, 48781, 7839, 38331, 47600, 57274, 7986, 7986, 7986, 7986, 7986, 7986, 34415, 34415, 34415, 34415, 34415, 38331, 52403, 34415, 34415, 34415, 34415, 34415, 34415]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",1.0,2960.0
79382,[121.66872],[31.21121],[7986],[1],2.0,2960.0
79383,"[121.66877, 121.66981, 121.66805, 121.67371, 121.66908, 121.66779, 121.66756, 121.66887, 121.67364, 121.66871, 121.66831, 121.66797, 121.66056, 121.65558, 121.6653, 121.66561, 121.66918, 121.66641, 121.66643, 121.66421, 121.66441, 121.66664, 121.66881, 121.66843, 121.66866, 121.66837, 121.66517, 121.66643, 121.66463, 121.66463, 121.66481, 121.66637, 121.66607, 121.66951, 121.66498, 121.6648, 121.66486]","[31.21132, 31.21108, 31.21112, 31.21372, 31.21264, 31.21256, 31.20789, 31.20984, 31.21378, 31.21121, 31.21059, 31.21278, 31.21396, 31.20838, 31.21657, 31.21681, 31.20994, 31.20895, 31.20886, 31.20896, 31.21105, 31.21082, 31.2098, 31.21057, 31.21298, 31.21282, 31.20925, 31.20881, 31.20967, 31.20947, 31.20942, 31.21053, 31.21022, 31.21036, 31.20878, 31.20937, 31.20935]","[7986, 7986, 7986, 3143, 7986, 7986, 52403, 7986, 3143, 7986, 7986, 7986, 47600, 52697, 55700, 55700, 7986, 34415, 34415, 34415, 25752, 34415, 7986, 7986, 7986, 7986, 34415, 34415, 34415, 34415, 34415, 34415, 34415, 7986, 34415, 34415, 34415]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5]",2.0,2960.0
79384,"[121.666, 121.66873, 121.66852, 121.66981, 121.66812, 121.66918, 121.66832, 121.66581, 121.67373, 121.66878, 121.66731, 121.66666, 121.66309, 121.65608, 121.65904, 121.66584, 121.66888, 121.66696, 121.66343, 121.66468, 121.66445, 121.66352, 121.6664]","[31.21299, 31.20985, 31.21013, 31.21057, 31.21104, 31.21211, 31.21289, 31.20715, 31.21385, 31.21136, 31.21022, 31.20912, 31.20754, 31.21438, 31.21364, 31.2167, 31.21039, 31.21853, 31.20764, 31.20944, 31.20817, 31.2089, 31.21087]","[50805, 7986, 7986, 7986, 7986, 7986, 7986, 52403, 3143, 7986, 24538, 34415, 34415, 32638, 38331, 55700, 7986, 52804, 34415, 34415, 34415, 34415, 34415]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,2960.0
79385,"[121.66913, 121.67368, 121.66859, 121.66835, 121.66906, 121.66814, 121.66785, 121.66306, 121.66552, 121.66332, 121.65899, 121.6598, 121.67016, 121.6694, 121.66873, 121.66468, 121.66498, 121.66219, 121.66335, 121.66503, 121.66481, 121.66635, 121.66647, 121.66573, 121.66311, 121.66501]","[31.20988, 31.21382, 31.2101, 31.21119, 31.21184, 31.21211, 31.21205, 31.20864, 31.21105, 31.20728, 31.21365, 31.21421, 31.21036, 31.21108, 31.20974, 31.20827, 31.20864, 31.20946, 31.20939, 31.2114, 31.20934, 31.21006, 31.2095, 31.20939, 31.20677, 31.20937]","[7986, 3143, 7986, 7986, 7986, 7986, 7986, 34415, 34415, 57644, 38331, 47600, 7986, 7986, 7986, 34415, 34415, 34415, 34415, 25752, 34415, 34415, 34415, 34415, 43276, 34415]","[4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",3.0,2960.0
79386,"[121.66919, 121.66875, 121.66971, 121.66876, 121.67368, 121.66902, 121.66795, 121.66733, 121.66332, 121.66485, 121.66399, 121.66475, 121.66476, 121.66668, 121.66628, 121.66472, 121.66638, 121.66872, 121.66839, 121.66764, 121.6656, 121.66485, 121.66249, 121.66406, 121.66478, 121.66862, 121.66896, 121.6663, 121.66463, 121.66467, 121.66479, 121.6606, 121.66125, 121.67035, 121.66849, 121.66753, 121.666, 121.66487, 121.66486, 121.66488]","[31.20985, 31.21127, 31.21101, 31.21133, 31.21378, 31.21264, 31.21265, 31.21135, 31.20753, 31.20932, 31.20926, 31.20945, 31.20936, 31.21078, 31.21002, 31.20933, 31.20997, 31.21067, 31.21056, 31.2126, 31.2077, 31.20942, 31.20839, 31.21986, 31.21718, 31.21064, 31.21194, 31.20925, 31.20947, 31.20934, 31.20931, 31.214, 31.21489, 31.21037, 31.21129, 31.21225, 31.20733, 31.20933, 31.20942, 31.20934]","[7986, 7986, 7986, 7986, 3143, 7986, 7986, 24538, 34415, 34415, 34415, 34415, 34415, 34415, 34415, 34415, 34415, 7986, 7986, 7986, 52403, 34415, 34415, 47802, 55700, 7986, 7986, 34415, 34415, 34415, 34415, 47600, 37811, 7986, 7986, 7986, 52403, 34415, 34415, 34415]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5]",4.0,2960.0
79387,[121.66473],[31.20665],[52403],[5],4.0,2960.0
79388,"[121.66903, 121.66872, 121.66887, 121.66877, 121.66778, 121.66607, 121.66594, 121.6737, 121.67377, 121.66903, 121.66874, 121.66444, 121.66246, 121.66468, 121.66483, 121.66665, 121.66675, 121.66937, 121.66882, 121.6688, 121.66861, 121.66538, 121.66593, 121.66719, 121.66377, 121.66626, 121.66843, 121.66875]","[31.20983, 31.21138, 31.2113, 31.21127, 31.21257, 31.20754, 31.20743, 31.21375, 31.21377, 31.21192, 31.21299, 31.20817, 31.20899, 31.20923, 31.20942, 31.20927, 31.20991, 31.20985, 31.21138, 31.21122, 31.21292, 31.20755, 31.20742, 31.20931, 31.209, 31.20918, 31.21029, 31.21211]","[7986, 7986, 7986, 7986, 7986, 52403, 52403, 3143, 3143, 7986, 7986, 34415, 34415, 34415, 34415, 34415, 34415, 7986, 7986, 7986, 7986, 52403, 52403, 34415, 34415, 34415, 7986, 7986]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5]",5.0,2960.0
79389,[121.66557],[31.21141],[25752],[5],5.0,2960.0
79390,"[121.66988, 121.66877, 121.66877, 121.66832, 121.66821, 121.6692, 121.66899, 121.66875, 121.66772, 121.6693, 121.66597]","[31.21055, 31.21126, 31.21067, 31.21112, 31.21177, 31.21203, 31.21253, 31.21297, 31.21268, 31.20972, 31.20746]","[7986, 7986, 7986, 7986, 7986, 7986, 7986, 7986, 7986, 7986, 52403]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",6.0,2960.0
79391,"[121.66913, 121.66858, 121.66488, 121.66384, 121.66298, 121.66481, 121.66542, 121.69107, 121.66919, 121.66795, 121.66861, 121.668, 121.66749, 121.66474, 121.66532, 121.66505, 121.66488, 121.66605, 121.66604, 121.66835, 121.66946, 121.66759, 121.69351, 121.67076]","[31.20997, 31.21213, 31.20931, 31.20777, 31.20872, 31.20936, 31.211, 31.21133, 31.20982, 31.21059, 31.21056, 31.21067, 31.21329, 31.20942, 31.2106, 31.21016, 31.20937, 31.20942, 31.20743, 31.2106, 31.21166, 31.21054, 31.21142, 31.21535]","[7986, 7986, 34415, 34415, 34415, 34415, 34415, 31429, 7986, 7986, 7986, 7986, 56431, 34415, 34415, 34415, 34415, 34415, 52403, 7986, 7986, 24538, 57274, 56431]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5]",6.0,2960.0
79392,"[121.66912, 121.66856, 121.6737, 121.66875, 121.6684, 121.66903, 121.66805, 121.66783, 121.66605, 121.6654, 121.66511, 121.66423, 121.66362, 121.66673, 121.66662, 121.67101, 121.6695, 121.66881, 121.66693, 121.66481, 121.6606, 121.65896, 121.6673, 121.66934, 121.67375, 121.66882, 121.6648, 121.66512, 121.66456, 121.66389, 121.66287, 121.66472, 121.66396]","[31.20994, 31.21019, 31.21387, 31.21137, 31.21121, 31.21258, 31.21268, 31.21209, 31.20748, 31.2076, 31.21025, 31.20822, 31.20762, 31.2099, 31.20889, 31.21431, 31.21185, 31.21118, 31.20849, 31.2085, 31.21413, 31.21357, 31.21135, 31.21102, 31.2138, 31.21128, 31.20946, 31.21146, 31.20911, 31.20923, 31.20842, 31.20941, 31.20825]","[7986, 7986, 3143, 7986, 7986, 7986, 7986, 7986, 52403, 52403, 34415, 34415, 34415, 34415, 34415, 56431, 7986, 7986, 52403, 34415, 47600, 38331, 24538, 7986, 3143, 7986, 34415, 25752, 34415, 34415, 34415, 34415, 34415]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5]",0.0,2960.0
79393,[121.66531],[31.20769],[52403],[5],0.0,2960.0
79394,"[121.66913, 121.66886, 121.66874, 121.66981, 121.66944, 121.66807, 121.66877, 121.66923, 121.66888, 121.66804, 121.66778, 121.66542, 121.66461, 121.66795, 121.66483, 121.66486, 121.65894, 121.66066, 121.6629, 121.6675, 121.66918, 121.66318, 121.66915, 121.66878, 121.66803, 121.66389, 121.66394, 121.66592, 121.66609, 121.66464, 121.66796, 121.66716, 121.66489, 121.66348, 121.66299, 121.65948, 121.66377]","[31.20991, 31.21138, 31.21068, 31.21116, 31.21152, 31.21108, 31.2113, 31.21208, 31.21131, 31.21273, 31.21269, 31.20768, 31.20645, 31.2127, 31.20932, 31.20944, 31.21351, 31.21405, 31.21917, 31.21362, 31.21146, 31.21919, 31.20983, 31.21121, 31.21113, 31.20809, 31.20865, 31.20993, 31.21015, 31.2093, 31.20993, 31.20925, 31.20949, 31.20983, 31.20834, 31.21316, 31.21991]","[7986, 7986, 7986, 7986, 7986, 7986, 7986, 7986, 7986, 7986, 7986, 52403, 52403, 7986, 34415, 34415, 38331, 47600, 47802, 56431, 7986, 55700, 7986, 7986, 7986, 34415, 34415, 34415, 34415, 34415, 24538, 34415, 34415, 34415, 34415, 56113, 47802]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5]",1.0,2960.0
79395,[121.66747],[31.21361],[56431],[5],1.0,2960.0
79396,"[121.67362, 121.66927, 121.66809, 121.66805, 121.66384, 121.66664, 121.66666, 121.66296, 121.65984, 121.65908, 121.6638, 121.66638, 121.66793, 121.66775, 121.66851, 121.66378, 121.66484, 121.66998, 121.6688, 121.6669, 121.66477, 121.66698, 121.6613, 121.66618, 121.66451, 121.67813]","[31.2138, 31.21214, 31.21101, 31.21065, 31.20811, 31.20953, 31.21029, 31.20962, 31.21424, 31.21357, 31.21989, 31.2177, 31.21866, 31.21002, 31.21012, 31.2092, 31.20931, 31.2102, 31.21125, 31.21172, 31.20943, 31.21804, 31.21491, 31.20914, 31.20703, 31.2133]","[3143, 7986, 7986, 7986, 34415, 34415, 34415, 34415, 47600, 38331, 47802, 52804, 52804, 24538, 7986, 34415, 34415, 7986, 7986, 24538, 34415, 52804, 37811, 34415, 52403, 44579]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 5, 5]",2.0,2960.0
79397,[121.66809],[31.21371],[56431],[5],2.0,2960.0
79398,"[121.66882, 121.67029, 121.66876, 121.66847, 121.66862, 121.66805, 121.66888, 121.6677, 121.66875, 121.66642, 121.66429, 121.6643, 121.65905, 121.65892, 121.65556, 121.66499, 121.66627, 121.66655, 121.6648, 121.66477, 121.66334, 121.66983, 121.66823, 121.66804, 121.6654, 121.66604, 121.66488, 121.66252, 121.66264]","[31.21124, 31.21033, 31.21057, 31.21012, 31.21066, 31.21105, 31.21128, 31.21261, 31.21122, 31.20862, 31.20811, 31.20763, 31.21351, 31.21355, 31.20835, 31.21976, 31.21713, 31.21035, 31.20935, 31.20931, 31.20734, 31.21013, 31.21175, 31.21278, 31.20757, 31.21005, 31.20946, 31.20816, 31.20867]","[7986, 7986, 7986, 7986, 7986, 7986, 7986, 7986, 7986, 34415, 34415, 34415, 38331, 38331, 52697, 34452, 55700, 34415, 34415, 34415, 57644, 7986, 7986, 7986, 52403, 34415, 34415, 34415, 34415]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4]",3.0,2960.0
79399,[121.6649],[31.20667],[52403],[5],3.0,2960.0
79400,"[121.66906, 121.67018, 121.66557, 121.66933, 121.66949, 121.66908, 121.66897, 121.668, 121.66389, 121.66479, 121.66784, 121.66482, 121.66629, 121.66602, 121.66663, 121.665, 121.66472, 121.66458, 121.66371, 121.66629, 121.6691, 121.6688, 121.66818, 121.66822, 121.66882, 121.66594, 121.66701, 121.66484, 121.66385, 121.65652, 121.66917, 121.66909, 121.6631, 121.66372, 121.65934, 121.69374]","[31.20992, 31.2103, 31.2079, 31.21106, 31.21102, 31.21194, 31.21182, 31.21262, 31.21214, 31.21703, 31.21, 31.20943, 31.21005, 31.21006, 31.21089, 31.20826, 31.2094, 31.2078, 31.20853, 31.20746, 31.20988, 31.20981, 31.21102, 31.21176, 31.21132, 31.2075, 31.20937, 31.20946, 31.20953, 31.2156, 31.21348, 31.21282, 31.22298, 31.20956, 31.21348, 31.21162]","[7986, 7986, 52403, 7986, 7986, 7986, 7986, 7986, 55065, 55700, 24538, 34415, 34415, 34415, 34415, 34415, 34415, 34415, 34415, 52403, 7986, 7986, 7986, 7986, 7986, 52403, 34415, 34415, 34415, 32638, 7986, 7986, 52141, 34415, 38331, 57274]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5]",4.0,2960.0
79401,[121.66488],[31.20948],[34415],[5],4.0,2960.0
79402,"[121.66856, 121.66834, 121.66946, 121.66888, 121.67379, 121.66801, 121.67372, 121.66875, 121.66801, 121.66794, 121.67373, 121.66593, 121.6654, 121.67012, 121.66855, 121.66954, 121.66621, 121.66502, 121.66488, 121.66362, 121.6645, 121.66274, 121.66423, 121.66936, 121.66804, 121.66817, 121.66926, 121.67129, 121.66568, 121.66557, 121.65901, 121.67363, 121.66879, 121.66873, 121.66208, 121.66917, 121.66604, 121.66475, 121.66471, 121.66473, 121.66596, 121.6638, 121.66511, 121.68448]","[31.21015, 31.21048, 31.21094, 31.21132, 31.21378, 31.21113, 31.21372, 31.21124, 31.21261, 31.21208, 31.2138, 31.20755, 31.20755, 31.21034, 31.21009, 31.21167, 31.21006, 31.21041, 31.2094, 31.20723, 31.20758, 31.21952, 31.22055, 31.20961, 31.21032, 31.21202, 31.21249, 31.21392, 31.20788, 31.21109, 31.21248, 31.21375, 31.2113, 31.21132, 31.20561, 31.21342, 31.20955, 31.20939, 31.20947, 31.20934, 31.2167, 31.20782, 31.20981, 31.21131]","[7986, 7986, 7986, 7986, 3143, 7986, 3143, 7986, 7986, 7986, 3143, 52403, 52403, 7986, 7986, 7986, 34415, 34415, 34415, 57644, 34415, 47802, 52141, 7986, 7986, 7986, 7986, 36658, 52403, 34415, 56113, 3143, 7986, 7986, 27009, 7986, 34415, 34415, 34415, 34415, 55700, 34415, 34415, 33035]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5]",5.0,2960.0
79403,[121.66488],[31.20937],[34415],[5],5.0,2960.0
79404,"[121.66908, 121.66871, 121.66972, 121.66917, 121.66957, 121.668, 121.6688, 121.66844, 121.66806, 121.66204, 121.66909, 121.66832, 121.66624, 121.66444, 121.66478, 121.66474, 121.6606, 121.66747, 121.66596, 121.6642, 121.66293, 121.66196, 121.66938, 121.66931, 121.66954, 121.66667, 121.66472, 121.66433, 121.65974, 121.66852, 121.65531, 121.66596, 121.66362, 121.68456]","[31.20992, 31.21134, 31.21105, 31.21135, 31.21158, 31.21166, 31.2125, 31.2129, 31.21262, 31.20558, 31.2099, 31.21051, 31.20926, 31.21108, 31.20772, 31.20939, 31.21398, 31.21378, 31.20962, 31.20839, 31.20844, 31.20558, 31.21383, 31.21099, 31.21156, 31.21027, 31.20989, 31.2077, 31.21418, 31.21147, 31.20823, 31.20999, 31.20819, 31.21148]","[7986, 7986, 7986, 7986, 7986, 7986, 7986, 7986, 7986, 27009, 7986, 7986, 34415, 25752, 34415, 34415, 47600, 56431, 34415, 34415, 34415, 27009, 56431, 7986, 7986, 34415, 34415, 34415, 47600, 7986, 52697, 34415, 34415, 33035]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5]",6.0,2960.0
79405,[121.66542],[31.21148],[25752],[5],6.0,2960.0
79406,"[121.67024, 121.66977, 121.66879, 121.66801, 121.67375, 121.66861, 121.66887, 121.66786, 121.66762, 121.66796, 121.66807, 121.66588, 121.66478, 121.66241, 121.66342, 121.65907, 121.65882, 121.69703, 121.66561, 121.65908, 121.66707, 121.668, 121.66918, 121.66479, 121.6648, 121.66481, 121.66474, 121.66359]","[31.21027, 31.21051, 31.21132, 31.21069, 31.21377, 31.21055, 31.21136, 31.21206, 31.21253, 31.21208, 31.21152, 31.20955, 31.20947, 31.20886, 31.20799, 31.21354, 31.21306, 31.26668, 31.2166, 31.21356, 31.22138, 31.21166, 31.21207, 31.20949, 31.20937, 31.20937, 31.20991, 31.20778]","[7986, 7986, 7986, 7986, 3143, 7986, 7986, 7986, 7986, 7986, 7986, 34415, 34415, 34415, 34415, 38331, 38331, 36966, 55700, 38331, 59113, 7986, 7986, 34415, 34415, 34415, 34415, 34415]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4]",0.0,2960.0
79407,[121.66233],[31.20833],[34415],[5],0.0,2960.0
79408,"[121.66919, 121.66843, 121.66912, 121.66942, 121.6682, 121.66879, 121.66917, 121.66836, 121.66788, 121.66773, 121.66636, 121.66943, 121.66875, 121.6675, 121.66586, 121.66667, 121.66641, 121.66531, 121.66477, 121.66473, 121.66605, 121.65976, 121.66671, 121.66214, 121.66586, 121.66361, 121.69384, 121.66883, 121.66902, 121.66804, 121.66652, 121.66748, 121.66549, 121.66474, 121.66502, 121.66224, 121.66292, 121.66486, 121.65989, 121.66695]","[31.20997, 31.21041, 31.21136, 31.2116, 31.21172, 31.21139, 31.21208, 31.21287, 31.21202, 31.21251, 31.20725, 31.2099, 31.21137, 31.21055, 31.20956, 31.20985, 31.21025, 31.21062, 31.20838, 31.20948, 31.20745, 31.21423, 31.21758, 31.20901, 31.21306, 31.20166, 31.21138, 31.21136, 31.21192, 31.21268, 31.20822, 31.20784, 31.20928, 31.20941, 31.21017, 31.2095, 31.20839, 31.20931, 31.21375, 31.21229]","[7986, 7986, 7986, 7986, 7986, 7986, 7986, 7986, 7986, 7986, 52403, 7986, 7986, 24538, 34415, 34415, 34415, 34415, 34415, 34415, 52403, 47600, 52804, 34415, 51488, 55876, 57274, 7986, 7986, 7986, 52403, 52403, 34415, 34415, 34415, 34415, 34415, 34415, 38331, 24538]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",1.0,2960.0
79409,[121.67083],[31.21506],[56431],[5],1.0,2960.0
79410,"[121.66798, 121.6692, 121.66547, 121.66744, 121.66877, 121.66841, 121.66591, 121.6665, 121.66483, 121.66487, 121.66055, 121.66058, 121.6644, 121.67012, 121.6696, 121.66737, 121.6648, 121.66441, 121.66487, 121.66971, 121.6692, 121.66515, 121.66847, 121.66541, 121.66214, 121.6658, 121.66622]","[31.21263, 31.21219, 31.20693, 31.21005, 31.21136, 31.21121, 31.2096, 31.20977, 31.2094, 31.2094, 31.21403, 31.21406, 31.22051, 31.21031, 31.21187, 31.20788, 31.21055, 31.20875, 31.20943, 31.21061, 31.21147, 31.21148, 31.21154, 31.21099, 31.20763, 31.21284, 31.21756]","[7986, 7986, 52403, 24538, 7986, 7986, 34415, 34415, 34415, 34415, 47600, 47600, 52141, 7986, 7986, 52403, 34415, 34415, 34415, 7986, 7986, 25752, 7986, 34415, 43276, 51488, 52804]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 5, 5]",2.0,2960.0
79411,[121.6655],[31.21134],[25752],[5],2.0,2960.0
79412,"[121.66787, 121.66554, 121.66499, 121.66877, 121.66578, 121.66601, 121.66582, 121.66463, 121.66063, 121.66027, 121.66141, 121.66586, 121.66694, 121.66749, 121.66783, 121.66659, 121.66477, 121.66272, 121.66407, 121.66464, 121.66603, 121.66866, 121.66805, 121.66423, 121.66384, 121.65905, 121.66065, 121.66449, 121.6659, 121.66396, 121.66439, 121.65392, 121.64681, 121.66669]","[31.21208, 31.20699, 31.20682, 31.2113, 31.20938, 31.20912, 31.21059, 31.20915, 31.21404, 31.21325, 31.21914, 31.21678, 31.21232, 31.21012, 31.21281, 31.21088, 31.21058, 31.20966, 31.20923, 31.20929, 31.20959, 31.2106, 31.21263, 31.20766, 31.21091, 31.21317, 31.21398, 31.22058, 31.2102, 31.20736, 31.20764, 31.21453, 31.21274, 31.20849]","[7986, 52403, 52403, 7986, 34415, 34415, 34415, 34415, 47600, 56113, 47802, 55700, 24538, 24538, 7986, 34415, 34415, 34415, 34415, 34415, 34415, 7986, 7986, 34415, 34415, 38331, 47600, 52141, 34415, 57644, 34415, 58335, 9509, 34415]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5]",3.0,2960.0
79413,[121.66483],[31.20947],[34415],[5],3.0,2960.0
79414,"[121.66911, 121.67021, 121.66853, 121.66881, 121.66849, 121.66979, 121.66889, 121.66952, 121.66869, 121.66901, 121.66909, 121.66803, 121.66879, 121.6654, 121.66597, 121.66635, 121.66592, 121.66485, 121.66507, 121.66406, 121.66488, 121.66364, 121.6599, 121.6594, 121.66141, 121.66366, 121.66875, 121.66501, 121.66606, 121.66438, 121.6636, 121.66998, 121.66879, 121.66872, 121.66777, 121.66609, 121.66637, 121.66472, 121.6648, 121.66602, 121.66494, 121.66837, 121.66487, 121.66253, 121.66493, 121.66902]","[31.20992, 31.21036, 31.2101, 31.21134, 31.21058, 31.2111, 31.21137, 31.21158, 31.21059, 31.21191, 31.21268, 31.21267, 31.21138, 31.20763, 31.2075, 31.2092, 31.2095, 31.20937, 31.21148, 31.20787, 31.20942, 31.20965, 31.21379, 31.214, 31.21916, 31.21958, 31.21214, 31.20937, 31.20965, 31.20814, 31.20959, 31.21027, 31.21258, 31.21124, 31.21252, 31.20756, 31.2092, 31.21706, 31.20949, 31.20938, 31.20807, 31.20915, 31.20934, 31.20894, 31.21685, 31.21266]","[7986, 7986, 7986, 7986, 7986, 7986, 7986, 7986, 7986, 7986, 7986, 7986, 7986, 52403, 52403, 34415, 34415, 34415, 25752, 34415, 34415, 34415, 38331, 38331, 47802, 47802, 7986, 34415, 34415, 34415, 34415, 7986, 7986, 7986, 7986, 52403, 34415, 55700, 34415, 34415, 34415, 7986, 34415, 34415, 55700, 7986]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5]",4.0,2960.0
79415,[121.66551],[31.21149],[25752],[5],4.0,2960.0
79416,"[121.6688, 121.66909, 121.66959, 121.66976, 121.66815, 121.66835, 121.66772, 121.6654, 121.66438, 121.66481, 121.66668, 121.66664, 121.66503, 121.66516, 121.66476, 121.665, 121.66376, 121.66456, 121.66253, 121.66487, 121.66101, 121.65976, 121.66136, 121.6674, 121.66468, 121.66576, 121.66109, 121.65931, 121.66131, 121.66136, 121.66486, 121.66877, 121.67027, 121.67375, 121.66819, 121.66542, 121.66689, 121.66501, 121.66222, 121.66258, 121.66061, 121.66265, 121.65541, 121.64639]","[31.20989, 31.20993, 31.21167, 31.21102, 31.21108, 31.21298, 31.21256, 31.20765, 31.20704, 31.20945, 31.20982, 31.21066, 31.21044, 31.21055, 31.20989, 31.20986, 31.20926, 31.20921, 31.20893, 31.20933, 31.2143, 31.21422, 31.21904, 31.21014, 31.20971, 31.21288, 31.2143, 31.21308, 31.21909, 31.21916, 31.21706, 31.2113, 31.21027, 31.21382, 31.21285, 31.20726, 31.20982, 31.2098, 31.20951, 31.209, 31.21408, 31.21951, 31.21529, 31.2179]","[7986, 7986, 7986, 7986, 7986, 7986, 7986, 52403, 52403, 34415, 34415, 34415, 34415, 34415, 34415, 34415, 34415, 34415, 34415, 34415, 37811, 47600, 47802, 24538, 34415, 51488, 37811, 56113, 47802, 47802, 55700, 7986, 7986, 3143, 7986, 52403, 34415, 34415, 34415, 34415, 47600, 47802, 32638, 2221]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",5.0,2960.0
79417,[121.66545],[31.21136],[25752],[5],5.0,2960.0
